codistat,codprov_istat,segm3,km,casmez,year,index_stateint
69003,69,3,82.33655456982997,1,2008,81.9018669128418
69003,69,3,82.33655456982997,1,2013,34.35346196219325
69003,69,3,82.33655456982997,1,2018,57.95859204232693
69004,69,3,86.86873448658882,1,1994,29.36271688342094
69004,69,3,86.86873448658882,1,1996,30.03144657611847
69004,69,3,86.86873448658882,1,2001,37.9981153011322
69004,69,3,86.86873448658882,1,2006,52.86549857258797
69004,69,3,86.86873448658882,1,2008,79.3946704864502
69004,69,3,86.86873448658882,1,2013,35.50840235501528
69004,69,3,86.86873448658882,1,2018,60.85103061795235
69008,69,3,78.20554630383522,1,1994,26.11372563242912
69008,69,3,78.20554630383522,1,1996,23.46332538127899
69008,69,3,78.20554630383522,1,2001,22.63378173112869
69008,69,3,78.20554630383522,1,2006,38.10130536556244
69008,69,3,78.20554630383522,1,2008,83.74549245834351
69008,69,3,78.20554630383522,1,2013,47.56184997409582
69008,69,3,78.20554630383522,1,2018,56.94549734890461
69010,69,3,83.52148976600049,1,1994,27.00517946481705
69010,69,3,83.52148976600049,1,1996,27.28103816509247
69010,69,3,83.52148976600049,1,2001,28.36113300919533
69010,69,3,83.52148976600049,1,2006,45.98612368106842
69010,69,3,83.52148976600049,1,2008,81.43896818161011
69010,69,3,83.52148976600049,1,2013,40.89960687607527
69010,69,3,83.52148976600049,1,2018,58.67516095936298
69016,69,3,78.11037013144976,1,1994,27.70140615105629
69016,69,3,78.11037013144976,1,1996,28.83385193347931
69016,69,3,78.11037013144976,1,2001,32.98671928048134
69016,69,3,78.11037013144976,1,2006,52.97532624006271
69016,69,3,78.11037013144976,1,2008,81.07990550994873
69016,69,3,78.11037013144976,1,2013,40.35400559008121
69016,69,3,78.11037013144976,1,2018,56.39444261044264
69022,69,3,73.11439303731109,1,1994,29.66676580905914
69022,69,3,73.11439303731109,1,1996,31.28943920135498
69022,69,3,73.11439303731109,1,2001,32.20323407649994
69022,69,3,73.11439303731109,1,2006,48.22767210006714
69022,69,3,73.11439303731109,1,2008,79.86770629882813
69022,69,3,73.11439303731109,1,2013,39.19979159533978
69022,69,3,73.11439303731109,1,2018,57.26842138171196
69027,69,3,84.251598681052,1,1994,32.03395046293736
69027,69,3,84.251598681052,1,1996,30.39107382297516
69027,69,3,84.251598681052,1,2001,44.39043605327606
69027,69,3,84.251598681052,1,2006,62.32445430755615
69027,69,3,84.251598681052,1,2008,77.44750118255615
69027,69,3,84.251598681052,1,2013,36.12110797688365
69027,69,3,84.251598681052,1,2018,57.1995590031147
69033,69,3,95.81069603407379,1,1994,32.50125601887703
69033,69,3,95.81069603407379,1,1996,33.01169121265411
69033,69,3,95.81069603407379,1,2001,39.40717434883118
69033,69,3,95.81069603407379,1,2006,51.39679372310638
69033,69,3,95.81069603407379,1,2008,78.24656629562378
69033,69,3,95.81069603407379,1,2013,39.66142375022173
69033,69,3,95.81069603407379,1,2018,62.665203332901
69035,69,3,71.33478421230819,1,1994,28.11196658015251
69035,69,3,71.33478421230819,1,1996,33.03553128242493
69035,69,3,71.33478421230819,1,2001,33.09119021892548
69035,69,3,71.33478421230819,1,2006,49.59826958179474
69035,69,3,71.33478421230819,1,2008,80.17178583145142
69035,69,3,71.33478421230819,1,2013,41.87604591995478
69035,69,3,71.33478421230819,1,2018,58.52715690433979
69037,69,3,89.57856316056012,1,1994,30.19098937511444
69037,69,3,89.57856316056012,1,1996,27.36793994903564
69037,69,3,89.57856316056012,1,2001,30.96058994531631
69037,69,3,89.57856316056012,1,2006,45.70168960094452
69037,69,3,89.57856316056012,1,2008,79.20927762985229
69037,69,3,89.57856316056012,1,2013,36.92303801327944
69037,69,3,89.57856316056012,1,2018,60.05080114305019
69042,69,3,82.67325769254558,1,1994,31.88806962966919
69042,69,3,82.67325769254558,1,1996,34.05861616134644
69042,69,3,82.67325769254558,1,2001,35.3887834250927
69042,69,3,82.67325769254558,1,2006,54.57627081871033
69042,69,3,82.67325769254558,1,2008,82.63770389556885
69042,69,3,82.67325769254558,1,2013,34.37765008211136
69042,69,3,82.67325769254558,1,2018,66.40112063288689
69046,69,3,93.32469858516392,1,1994,28.75365099310875
69046,69,3,93.32469858516392,1,1996,30.98629379272461
69046,69,3,93.32469858516392,1,2001,36.02223831415176
69046,69,3,93.32469858516392,1,2006,49.17867302894592
69046,69,3,93.32469858516392,1,2008,79.07654762268066
69046,69,3,93.32469858516392,1,2013,43.39566173404455
69046,69,3,93.32469858516392,1,2018,57.85384397208691
69050,69,3,76.86544683476328,1,1994,30.72249807417393
69050,69,3,76.86544683476328,1,1996,29.74904721975327
69050,69,3,76.86544683476328,1,2001,31.75187593698502
69050,69,3,76.86544683476328,1,2006,46.41693979501724
69050,69,3,76.86544683476328,1,2008,81.62300491333008
69050,69,3,76.86544683476328,1,2013,40.52155607938766
69050,69,3,76.86544683476328,1,2018,57.85359509289265
69056,69,3,96.64697049992787,1,1994,30.42234894633293
69056,69,3,96.64697049992787,1,1996,29.87043690681458
69056,69,3,96.64697049992787,1,2001,28.57942587137222
69056,69,3,96.64697049992787,1,2006,44.30976414680481
69056,69,3,96.64697049992787,1,2008,79.03626823425293
69056,69,3,96.64697049992787,1,2013,43.82566912285984
69056,69,3,96.64697049992787,1,2018,58.83284673094749
69058,69,3,82.13570314039858,1,1994,29.16029658913612
69058,69,3,82.13570314039858,1,1996,31.37218546867371
69058,69,3,82.13570314039858,1,2001,38.39946001768112
69058,69,3,82.13570314039858,1,2006,50.10189884901047
69058,69,3,82.13570314039858,1,2008,77.94212198257446
69058,69,3,82.13570314039858,1,2013,41.74191856384277
69058,69,3,82.13570314039858,1,2018,57.75725530087948
69067,69,3,88.22707529820855,1,1994,24.72619920969009
69067,69,3,88.22707529820855,1,1996,23.60687375068665
69067,69,3,88.22707529820855,1,2001,32.0090383887291
69067,69,3,88.22707529820855,1,2006,55.12422549724579
69067,69,3,88.22707529820855,1,2008,78.93950462341309
69067,69,3,88.22707529820855,1,2013,39.64599062502384
69067,69,3,88.22707529820855,1,2018,58.52438685297966
69072,69,3,74.71790702361012,1,1994,27.39414641261101
69072,69,3,74.71790702361012,1,1996,27.16540503501892
69072,69,3,74.71790702361012,1,2001,30.09870982170105
69072,69,3,74.71790702361012,1,2006,51.41732335090637
69072,69,3,74.71790702361012,1,2008,82.53491401672363
69072,69,3,74.71790702361012,1,2013,43.99731809273362
69072,69,3,74.71790702361012,1,2018,57.53975926339626
69074,69,3,94.63281418984751,1,1994,30.05615651607513
69074,69,3,94.63281418984751,1,1996,26.65797144174576
69074,69,3,94.63281418984751,1,2001,28.63590151071548
69074,69,3,94.63281418984751,1,2006,38.15540027618408
69074,69,3,94.63281418984751,1,2008,81.4106240272522
69074,69,3,94.63281418984751,1,2013,43.01036447659135
69074,69,3,94.63281418984751,1,2018,60.23113064467907
69081,69,3,66.68484043041104,1,1994,26.74827283620834
69081,69,3,66.68484043041104,1,1996,29.49039840698242
69081,69,3,66.68484043041104,1,2001,30.07763290405273
69081,69,3,66.68484043041104,1,2006,50.76113992929459
69081,69,3,66.68484043041104,1,2008,82.36442494392395
69081,69,3,66.68484043041104,1,2013,47.33211050927639
69081,69,3,66.68484043041104,1,2018,55.95424149930477
69084,69,3,97.08651233486232,1,1994,28.87226963043213
69084,69,3,97.08651233486232,1,1996,30.35893833637238
69084,69,3,97.08651233486232,1,2001,28.73455041646957
69084,69,3,97.08651233486232,1,2006,41.66666600108147
69084,69,3,97.08651233486232,1,2008,81.20791888237
69084,69,3,97.08651233486232,1,2013,46.01396682858467
69084,69,3,97.08651233486232,1,2018,58.29983729869127
69086,69,3,89.08158438632715,1,1994,30.73825392127037
69086,69,3,89.08158438632715,1,1996,33.23421406745911
69086,69,3,89.08158438632715,1,2001,36.43642497062683
69086,69,3,89.08158438632715,1,2006,51.40931516885757
69086,69,3,89.08158438632715,1,2008,78.80591583251953
69086,69,3,89.08158438632715,1,2013,39.12924862653017
69086,69,3,89.08158438632715,1,2018,57.59160086512566
69090,69,3,79.91318108727715,1,1994,35.27004186064005
69090,69,3,79.91318108727715,1,1996,33.83821046352386
69090,69,3,79.91318108727715,1,2001,39.5937325656414
69090,69,3,79.91318108727715,1,2006,55.97844368219376
69090,69,3,79.91318108727715,1,2008,78.7065749168396
69090,69,3,79.91318108727715,1,2013,32.02286250330508
69090,69,3,79.91318108727715,1,2018,60.13981574773788
69091,69,3,103.9288849819884,1,1994,34.42536544799805
69091,69,3,103.9288849819884,1,1996,39.22396504878998
69091,69,3,103.9288849819884,1,2001,38.28779864311218
69091,69,3,103.9288849819884,1,2006,54.052734375
69091,69,3,103.9288849819884,1,2008,76.55208301544189
69091,69,3,103.9288849819884,1,2013,39.43650364875793
69091,69,3,103.9288849819884,1,2018,58.51404452882707
69094,69,3,72.28618681487156,1,1994,27.47986754775047
69094,69,3,72.28618681487156,1,1996,29.05196714401245
69094,69,3,72.28618681487156,1,2001,26.74840378761292
69094,69,3,72.28618681487156,1,2006,46.18069052696228
69094,69,3,72.28618681487156,1,2008,82.28954792022705
69094,69,3,72.28618681487156,1,2013,44.84071255475283
69094,69,3,72.28618681487156,1,2018,56.23973828554153
69096,69,3,91.52074573510026,1,1994,26.73153415322304
69096,69,3,91.52074573510026,1,1996,24.71643245220184
69096,69,3,91.52074573510026,1,2001,26.23665058612823
69096,69,3,91.52074573510026,1,2006,40.6743940114975
69096,69,3,91.52074573510026,1,2008,81.32223892211914
69096,69,3,91.52074573510026,1,2013,47.15369278565049
69096,69,3,91.52074573510026,1,2018,57.87836419790983
69098,69,3,80.75640865820877,1,1994,29.4916350543499
69098,69,3,80.75640865820877,1,1996,26.03298735618591
69098,69,3,80.75640865820877,1,2001,27.47962296009064
69098,69,3,80.75640865820877,1,2006,45.47945350408554
69098,69,3,80.75640865820877,1,2008,86.62764978408813
69098,69,3,80.75640865820877,1,2013,42.43804663233459
69098,69,3,80.75640865820877,1,2018,57.29931681603193
69100,69,3,107.7500062409053,1,1994,31.51838874816895
69100,69,3,107.7500062409053,1,1996,33.20891052484512
69100,69,3,107.7500062409053,1,2001,35.55129063129425
69100,69,3,107.7500062409053,1,2006,53.67231720685959
69100,69,3,107.7500062409053,1,2008,81.43603134155273
69100,69,3,107.7500062409053,1,2013,35.17354633659124
69100,69,3,107.7500062409053,1,2018,60.38184337317944
69101,69,3,77.32114336319471,1,1994,28.26800367236137
69101,69,3,77.32114336319471,1,1996,30.59311807155609
69101,69,3,77.32114336319471,1,2001,29.47618913650513
69101,69,3,77.32114336319471,1,2006,53.15985262393951
69101,69,3,77.32114336319471,1,2008,84.56434917449951
69101,69,3,77.32114336319471,1,2013,39.47671032324433
69101,69,3,77.32114336319471,1,2018,59.12221542000771
70003,70,1,108.5061313994326,1,1994,
70003,70,1,108.5061313994326,1,1996,26.4073394536972
70003,70,1,108.5061313994326,1,2001,35.630974650383
70003,70,1,108.5061313994326,1,2006,
70003,70,1,108.5061313994326,1,2008,78.1459972858429
70003,70,1,108.5061313994326,1,2013,43.12110916152596
70003,70,1,108.5061313994326,1,2018,56.86554763838649
70007,70,1,111.7222708599999,1,1994,
70007,70,1,111.7222708599999,1,1996,20.77893817424774
70007,70,1,111.7222708599999,1,2001,31.66501489281654
70007,70,1,111.7222708599999,1,2006,29.97415947914124
70007,70,1,111.7222708599999,1,2008,48.706050157547
70007,70,1,111.7222708599999,1,2013,42.92337145656347
70007,70,1,111.7222708599999,1,2018,52.36690558493137
70017,70,1,129.4703682353422,1,1994,
70017,70,1,129.4703682353422,1,1996,22.69199538230896
70017,70,1,129.4703682353422,1,2001,34.26204514503479
70017,70,1,129.4703682353422,1,2006,45.70117002725601
70017,70,1,129.4703682353422,1,2008,81.47312498092651
70017,70,1,129.4703682353422,1,2013,37.94264955073595
70017,70,1,129.4703682353422,1,2018,57.9942201115191
70018,70,1,124.81800694418,1,1994,
70018,70,1,124.81800694418,1,1996,20.43462789058685
70018,70,1,124.81800694418,1,2001,34.29313570261002
70018,70,1,124.81800694418,1,2006,40.39735156297684
70018,70,1,124.81800694418,1,2008,69.23348999023438
70018,70,1,124.81800694418,1,2013,41.00903869047761
70018,70,1,124.81800694418,1,2018,59.7126007527113
70020,70,1,112.1266190548721,1,1994,
70020,70,1,112.1266190548721,1,1996,27.33871424198151
70020,70,1,112.1266190548721,1,2001,36.10565024614334
70020,70,1,112.1266190548721,1,2006,
70020,70,1,112.1266190548721,1,2008,74.64739978313446
70020,70,1,112.1266190548721,1,2013,43.26391269639134
70020,70,1,112.1266190548721,1,2018,57.09225897490978
70028,70,1,114.8981812482219,1,1994,
70028,70,1,114.8981812482219,1,1996,27.4735381603241
70028,70,1,114.8981812482219,1,2001,29.67075988650322
70028,70,1,114.8981812482219,1,2006,45.50359559059143
70028,70,1,114.8981812482219,1,2008,85.93532514572144
70028,70,1,114.8981812482219,1,2013,35.73783130198717
70028,70,1,114.8981812482219,1,2018,59.47631273418665
70067,70,1,122.7720949894128,1,1994,
70067,70,1,122.7720949894128,1,1996,25.66772449016571
70067,70,1,122.7720949894128,1,2001,34.56525672972202
70067,70,1,122.7720949894128,1,2006,38.24817419052124
70067,70,1,122.7720949894128,1,2008,44.9984769821167
70067,70,1,122.7720949894128,1,2013,47.33940713480115
70067,70,1,122.7720949894128,1,2018,56.37753021717072
70070,70,1,103.2957141702626,1,1994,
70070,70,1,103.2957141702626,1,1996,22.81226027011871
70070,70,1,103.2957141702626,1,2001,24.18355436623096
70070,70,1,103.2957141702626,1,2006,26.93031919002533
70070,70,1,103.2957141702626,1,2008,52.41243004798889
70070,70,1,103.2957141702626,1,2013,39.84191793948412
70070,70,1,103.2957141702626,1,2018,56.76764544844627
70071,70,1,110.5717498545233,1,1994,
70071,70,1,110.5717498545233,1,1996,
70071,70,1,110.5717498545233,1,2001,28.39795583486557
70071,70,1,110.5717498545233,1,2006,23.80952405929565
70071,70,1,110.5717498545233,1,2008,67.68205243349075
70071,70,1,110.5717498545233,1,2013,45.49805038422346
70071,70,1,110.5717498545233,1,2018,57.47586730122566
70075,70,1,121.8673950303881,1,1994,
70075,70,1,121.8673950303881,1,1996,26.12229132652283
70075,70,1,121.8673950303881,1,2001,28.87677806615829
70075,70,1,121.8673950303881,1,2006,50.34722208976746
70075,70,1,121.8673950303881,1,2008,71.4091362953186
70075,70,1,121.8673950303881,1,2013,36.91966795548797
70075,70,1,121.8673950303881,1,2018,57.4056515917182
70076,70,1,108.6655455650996,1,1994,
70076,70,1,108.6655455650996,1,1996,21.64696389436722
70076,70,1,108.6655455650996,1,2001,32.66029284894466
70076,70,1,108.6655455650996,1,2006,40.58624571561813
70076,70,1,108.6655455650996,1,2008,73.21415174007416
70076,70,1,108.6655455650996,1,2013,38.04104959964752
70076,70,1,108.6655455650996,1,2018,58.92046946287155
70084,70,1,118.0035612698295,1,1994,
70084,70,1,118.0035612698295,1,1996,27.67550325393677
70084,70,1,118.0035612698295,1,2001,39.92764666676521
70084,70,1,118.0035612698295,1,2006,45.46843278408051
70084,70,1,118.0035612698295,1,2008,82.13971257209778
70084,70,1,118.0035612698295,1,2013,43.91354366391897
70084,70,1,118.0035612698295,1,2018,56.82721051573753
71001,71,1,186.3368004828234,1,1994,36.24846750497818
71001,71,1,186.3368004828234,1,1996,32.82321316003799
71001,71,1,186.3368004828234,1,2001,51.14334732294083
71001,71,1,186.3368004828234,1,2006,59.61177170276642
71001,71,1,186.3368004828234,1,2008,70.70015215873718
71001,71,1,186.3368004828234,1,2013,25.39599710144103
71001,71,1,186.3368004828234,1,2018,55.60765120387077
71003,71,1,183.8525258171343,1,1994,33.46443649381399
71003,71,1,183.8525258171343,1,1996,25.62639334797859
71003,71,1,183.8525258171343,1,2001,36.6458021402359
71003,71,1,183.8525258171343,1,2006,49.82290500402451
71003,71,1,183.8525258171343,1,2008,75.86925435066223
71003,71,1,183.8525258171343,1,2013,34.24862126260996
71003,71,1,183.8525258171343,1,2018,56.95564497262239
71005,71,1,203.4720617742067,1,1994,32.89897990226746
71005,71,1,203.4720617742067,1,1996,30.99273067712784
71005,71,1,203.4720617742067,1,2001,36.48566746711731
71005,71,1,203.4720617742067,1,2006,53.28614795207977
71005,71,1,203.4720617742067,1,2008,80.80999135971069
71005,71,1,203.4720617742067,1,2013,41.51103035360575
71005,71,1,203.4720617742067,1,2018,56.25154758617282
71007,71,1,184.41394206985,1,1994,38.13552263379097
71007,71,1,184.41394206985,1,1996,34.76257306337357
71007,71,1,184.41394206985,1,2001,40.33433890342712
71007,71,1,184.41394206985,1,2006,49.08393722772598
71007,71,1,184.41394206985,1,2008,75.61066293716431
71007,71,1,184.41394206985,1,2013,30.41909626871347
71007,71,1,184.41394206985,1,2018,57.51326051354408
71008,71,3,204.4021142275217,1,1994,35.9924733042717
71008,71,3,204.4021142275217,1,1996,26.45238220691681
71008,71,3,204.4021142275217,1,2001,40.69077408313751
71008,71,3,204.4021142275217,1,2006,54.48447322845459
71008,71,3,204.4021142275217,1,2008,65.83754301071167
71008,71,3,204.4021142275217,1,2013,30.52251068688929
71008,71,3,204.4021142275217,1,2018,60.3899492174387
71009,71,1,201.3832431263524,1,1994,37.79039490222931
71009,71,1,201.3832431263524,1,1996,32.53775969147682
71009,71,1,201.3832431263524,1,2001,40.16592335700989
71009,71,1,201.3832431263524,1,2006,47.2303192615509
71009,71,1,201.3832431263524,1,2008,77.59557342529297
71009,71,1,201.3832431263524,1,2013,27.45471006538719
71009,71,1,201.3832431263524,1,2018,57.41087257862091
71012,71,3,208.2106203635626,1,1994,35.18452283740044
71012,71,3,208.2106203635626,1,1996,26.48447194695473
71012,71,3,208.2106203635626,1,2001,35.70443171262741
71012,71,3,208.2106203635626,1,2006,41.25903904438019
71012,71,3,208.2106203635626,1,2008,79.99016356468201
71012,71,3,208.2106203635626,1,2013,30.6178085822612
71012,71,3,208.2106203635626,1,2018,63.0461081713438
71015,71,1,194.1655596642392,1,1994,31.96852913498878
71015,71,1,194.1655596642392,1,1996,22.19656717777252
71015,71,1,194.1655596642392,1,2001,32.34652888774872
71015,71,1,194.1655596642392,1,2006,46.81892395019531
71015,71,1,194.1655596642392,1,2008,77.73544883728027
71015,71,1,194.1655596642392,1,2013,34.55990979447961
71015,71,1,194.1655596642392,1,2018,55.53556925058365
71016,71,1,170.8920526580818,1,1994,28.99223988503218
71016,71,1,170.8920526580818,1,1996,20.9624145925045
71016,71,1,170.8920526580818,1,2001,33.2790467441082
71016,71,1,170.8920526580818,1,2006,46.47727301716805
71016,71,1,170.8920526580818,1,2008,81.04127860069275
71016,71,1,170.8920526580818,1,2013,29.19942712038755
71016,71,1,170.8920526580818,1,2018,58.48609536886215
71019,71,1,169.5416802997019,1,1994,31.52147966623306
71019,71,1,169.5416802997019,1,1996,24.10668540000916
71019,71,1,169.5416802997019,1,2001,28.67152500152588
71019,71,1,169.5416802997019,1,2006,46.42857038974762
71019,71,1,169.5416802997019,1,2008,76.12885493040085
71019,71,1,169.5416802997019,1,2013,27.69515786319971
71019,71,1,169.5416802997019,1,2018,62.17962867021561
71022,71,1,188.7974062947047,1,1994,35.57158574461937
71022,71,1,188.7974062947047,1,1996,29.44339561462402
71022,71,1,188.7974062947047,1,2001,41.77192914485931
71022,71,1,188.7974062947047,1,2006,54.35797828435898
71022,71,1,188.7974062947047,1,2008,76.08685278892517
71022,71,1,188.7974062947047,1,2013,30.94399327039719
71022,71,1,188.7974062947047,1,2018,56.96174024790525
71023,71,1,168.0980890411312,1,1994,31.3076354265213
71023,71,1,168.0980890411312,1,1996,21.68625485897064
71023,71,1,168.0980890411312,1,2001,28.08461967110634
71023,71,1,168.0980890411312,1,2006,48.92086416482925
71023,71,1,168.0980890411312,1,2008,82.7799334526062
71023,71,1,168.0980890411312,1,2013,26.86927070468664
71023,71,1,168.0980890411312,1,2018,56.95980809628963
71025,71,3,206.6972059459693,1,1994,34.22974176704884
71025,71,3,206.6972059459693,1,1996,28.73806113004684
71025,71,3,206.6972059459693,1,2001,38.71397280693054
71025,71,3,206.6972059459693,1,2006,45.87433832883835
71025,71,3,206.6972059459693,1,2008,80.09717345237732
71025,71,3,206.6972059459693,1,2013,30.85195842385292
71025,71,3,206.6972059459693,1,2018,61.63657872378826
71032,71,1,179.8394519395327,1,1994,18.68455891311169
71032,71,1,179.8394519395327,1,1996,12.73138892650604
71032,71,1,179.8394519395327,1,2001,23.8931797593832
71032,71,1,179.8394519395327,1,2006,35.40609139204025
71032,71,1,179.8394519395327,1,2008,88.12259614467621
71032,71,1,179.8394519395327,1,2013,18.17984702065587
71032,71,1,179.8394519395327,1,2018,69.5501305013895
71035,71,1,177.3863279045578,1,1994,42.30871992558241
71035,71,1,177.3863279045578,1,1996,40.70030218362808
71035,71,1,177.3863279045578,1,2001,52.00079011917114
71035,71,1,177.3863279045578,1,2006,69.08378303050995
71035,71,1,177.3863279045578,1,2008,67.13260459899902
71035,71,1,177.3863279045578,1,2013,30.49222392216325
71035,71,1,177.3863279045578,1,2018,59.84211364388466
71037,71,1,179.4985916332025,1,1994,27.53960490971804
71037,71,1,179.4985916332025,1,1996,15.11794954538345
71037,71,1,179.4985916332025,1,2001,23.99863719940186
71037,71,1,179.4985916332025,1,2006,25.70951622724533
71037,71,1,179.4985916332025,1,2008,85.59360289573669
71037,71,1,179.4985916332025,1,2013,19.74624348431826
71037,71,1,179.4985916332025,1,2018,82.79734015464783
71038,71,3,211.9640143933321,1,1994,33.47583788633347
71038,71,3,211.9640143933321,1,1996,16.69026936590672
71038,71,3,211.9640143933321,1,2001,14.72078229486942
71038,71,3,211.9640143933321,1,2006,14.76910787820816
71038,71,3,211.9640143933321,1,2008,86.89506840705872
71038,71,3,211.9640143933321,1,2013,37.86776694655418
71038,71,3,211.9640143933321,1,2018,63.01523359119892
71042,71,1,197.8959811753334,1,1994,32.09235738217831
71042,71,1,197.8959811753334,1,1996,26.816401720047
71042,71,1,197.8959811753334,1,2001,38.57085460424423
71042,71,1,197.8959811753334,1,2006,53.12024492025375
71042,71,1,197.8959811753334,1,2008,76.33058547973633
71042,71,1,197.8959811753334,1,2013,28.16275922767818
71042,71,1,197.8959811753334,1,2018,57.01248097419739
71043,71,3,204.209646720425,1,1994,27.21584795415401
71043,71,3,204.209646720425,1,1996,19.17851442098618
71043,71,3,204.209646720425,1,2001,30.78646051883698
71043,71,3,204.209646720425,1,2006,44.5618679523468
71043,71,3,204.209646720425,1,2008,81.32937288284302
71043,71,3,204.209646720425,1,2013,35.55186648666859
71043,71,3,204.209646720425,1,2018,61.32096792757511
71044,71,1,161.6790748781491,1,1994,32.04053303599358
71044,71,1,161.6790748781491,1,1996,17.86830657720566
71044,71,1,161.6790748781491,1,2001,33.02864408493042
71044,71,1,161.6790748781491,1,2006,38.58921137452126
71044,71,1,161.6790748781491,1,2008,84.73119616508484
71044,71,1,161.6790748781491,1,2013,28.82078547775745
71044,71,1,161.6790748781491,1,2018,60.89206393063068
71052,71,1,190.1193204035985,1,1994,37.23162773251534
71052,71,1,190.1193204035985,1,1996,29.88559728860855
71052,71,1,190.1193204035985,1,2001,33.46095082163811
71052,71,1,190.1193204035985,1,2006,39.31451612710953
71052,71,1,190.1193204035985,1,2008,79.29629874229431
71052,71,1,190.1193204035985,1,2013,38.56950224004686
71052,71,1,190.1193204035985,1,2018,56.00181247293949
71055,71,1,216.1701863333432,1,1994,36.70271898806095
71055,71,1,216.1701863333432,1,1996,31.0297466814518
71055,71,1,216.1701863333432,1,2001,36.11921572685242
71055,71,1,216.1701863333432,1,2006,55.15211033821106
71055,71,1,216.1701863333432,1,2008,79.86969709396362
71055,71,1,216.1701863333432,1,2013,33.26031168736517
71055,71,1,216.1701863333432,1,2018,60.88387237489223
71058,71,1,179.4320846435527,1,1994,36.86680710315704
71058,71,1,179.4320846435527,1,1996,30.4535511136055
71058,71,1,179.4320846435527,1,2001,41.47113966941833
71058,71,1,179.4320846435527,1,2006,54.62693321704865
71058,71,1,179.4320846435527,1,2008,74.87534093856812
71058,71,1,179.4320846435527,1,2013,36.68407407589257
71058,71,1,179.4320846435527,1,2018,57.56585188210011
71059,71,3,211.105741525179,1,1994,34.18718966841698
71059,71,3,211.105741525179,1,1996,21.23194271326065
71059,71,3,211.105741525179,1,2001,26.39007937908173
71059,71,3,211.105741525179,1,2006,31.17845088243484
71059,71,3,211.105741525179,1,2008,84.39634728431702
71059,71,3,211.105741525179,1,2013,36.50770063046366
71059,71,3,211.105741525179,1,2018,61.60892631113529
71060,71,3,227.4665347288808,1,1994,33.10197058320045
71060,71,3,227.4665347288808,1,1996,22.03379988670349
71060,71,3,227.4665347288808,1,2001,27.1693143248558
71060,71,3,227.4665347288808,1,2006,42.77020817995071
71060,71,3,227.4665347288808,1,2008,83.82423663139343
71060,71,3,227.4665347288808,1,2013,36.9197571920231
71060,71,3,227.4665347288808,1,2018,59.86814475059509
72001,72,1,315.8759001743929,1,1994,35.08602976799011
72001,72,1,315.8759001743929,1,1996,27.17045545578003
72001,72,1,315.8759001743929,1,2001,33.85669952630997
72001,72,1,315.8759001743929,1,2006,46.63158595561981
72001,72,1,315.8759001743929,1,2008,82.10482025146484
72001,72,1,315.8759001743929,1,2013,39.03518033307046
72001,72,1,315.8759001743929,1,2018,57.76420637965202
72002,72,1,315.9159957708591,1,1994,35.7960422039032
72002,72,1,315.9159957708591,1,1996,28.12196969985962
72002,72,1,315.9159957708591,1,2001,35.99185395240784
72002,72,1,315.9159957708591,1,2006,47.01942348480225
72002,72,1,315.9159957708591,1,2008,77.44479656219482
72002,72,1,315.9159957708591,1,2013,40.91534607112408
72002,72,1,315.9159957708591,1,2018,58.75092463195324
72003,72,1,351.3696041514528,1,1994,32.05596405267715
72003,72,1,351.3696041514528,1,1996,22.9293258190155
72003,72,1,351.3696041514528,1,2001,31.61635839939117
72003,72,1,351.3696041514528,1,2006,41.10867166519165
72003,72,1,351.3696041514528,1,2008,81.89232015609741
72003,72,1,351.3696041514528,1,2013,36.5521105453372
72003,72,1,351.3696041514528,1,2018,58.58490319550037
72004,72,1,294.6967600903358,1,1994,37.63216960430145
72004,72,1,294.6967600903358,1,1996,27.77254992723465
72004,72,1,294.6967600903358,1,2001,37.62075006961823
72004,72,1,294.6967600903358,1,2006,40.45113205909729
72004,72,1,294.6967600903358,1,2008,80.17131400108337
72004,72,1,294.6967600903358,1,2013,42.53963461518288
72004,72,1,294.6967600903358,1,2018,56.86177124083042
72008,72,1,301.7613353398215,1,1994,33.46218594908714
72008,72,1,301.7613353398215,1,1996,25.57049322128296
72008,72,1,301.7613353398215,1,2001,37.07890701293945
72008,72,1,301.7613353398215,1,2006,43.82207626104355
72008,72,1,301.7613353398215,1,2008,80.93157339096069
72008,72,1,301.7613353398215,1,2013,41.54006760008633
72008,72,1,301.7613353398215,1,2018,56.44222827255726
72010,72,1,304.5255631434038,1,1994,32.06836658716202
72010,72,1,304.5255631434038,1,1996,25.01765036582947
72010,72,1,304.5255631434038,1,2001,30.32636785507202
72010,72,1,304.5255631434038,1,2006,43.30556571483612
72010,72,1,304.5255631434038,1,2008,82.26437473297119
72010,72,1,304.5255631434038,1,2013,41.50767927989364
72010,72,1,304.5255631434038,1,2018,54.69901103526354
72015,72,1,320.4723610339096,1,1994,38.33448055386543
72015,72,1,320.4723610339096,1,1996,32.2715637087822
72015,72,1,320.4723610339096,1,2001,32.44097888469696
72015,72,1,320.4723610339096,1,2006,44.4010668694973
72015,72,1,320.4723610339096,1,2008,81.33624267578125
72015,72,1,320.4723610339096,1,2013,43.52865986153483
72015,72,1,320.4723610339096,1,2018,56.23445520550013
72016,72,1,310.3624198644075,1,1994,36.40531569719315
72016,72,1,310.3624198644075,1,1996,29.66064691543579
72016,72,1,310.3624198644075,1,2001,37.38188952207565
72016,72,1,310.3624198644075,1,2006,44.75312399864197
